business_id|name|address|state_|city|postal_code|latitude|longitude|stars|review_count|is_open|categories|hours|review_id|user_id|customer_stars|useful|funny|cool|text_|date_
1b-SIUJttFwlFWTfpp0Xqg|Tassili's Raw Reality|1059 Ralph D Abernathy Blvd|GA|Atlanta|30310|33.738502|-84.4224999|4.5|656|1|Live/Raw Food, Restaurants, Vegan|{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0', 'Sunday': '11:0-19:0'}|scPU-A4tTp9YOq5MNB8iOA|jUZZZH5I4YsKtKSYMy7mXQ|5|0|0|0|I literally cannot express how good these wraps are. But I can say, in all honesty and in my full on truth: I completely and utterly dreamed about kale the night that I ate this wrap. I then texted all of my girls in ATL about it. A big group of my friends who are raw vegan knew about this place and expressed absolute amazement at how good it is. A few people said it was even their favorite restaurant in ATL. So delicious. Yes you have to wait in line. There's not a whole lot of seating. And it took me 30 minutes one way to get there. But y'all it was so worth it. I have a friend that is an amazing chef that has never been and told our group that it looks like just kale on a wrap and we were all like...but it's more. It's so hard to explain the magic of it, but it's one of a kind. By the way, I got the punany and hubby got the south of the border! Both were incredible - but I'd definitely still get the punany again over the south of the border|1/10/2020 23:25
dASlCHRA1jpOOYyFJKnKMw|Cafe Paisano|182 W State Rd 434, Ste 1000|FL|Longwood|32750|28.69746189|-81.34809794|4.5|120|1|Restaurants, Italian|{'Monday': '10:30-22:0', 'Tuesday': '10:30-20:0', 'Wednesday': '16:0-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-21:0'}|548ep8vdOSj_hwIVy9Ytsw|15f9aD4m3a_7bT9ozHsezQ|5|0|0|0|Excellent bruschetta! The balsamic reduction is fabulous. Bruschetta chicken benefits from the great toppings. Haven't had a lot of pizza there because I'm always such a fan of the pasta.|5/1/2020 23:26
YZs1gNSh_sN8JmN_nrpxeA|Terry Black's Barbecue|1003 Barton Springs Rd|TX|Austin|78704|30.25969157|-97.75480136|4.5|3555|1|Sandwiches, Barbeque, Southern, Restaurants, Salad|{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:0'}|m3gKT-kMnLuY35GuOdQfHA|cUgQCVDJ7pBr09Ei4fhkPA|5|1|0|0|I initially stopped by another famous BBQ place during my visit to Austin. The wait was 4 hrs and they were likely to run out of food before I got to the front. So I decided to stop in here and oh my oh my am I glad I did. This was the best BBQ I've ever had. Ever! I waited about 20 minutes until I got my food and be seated (cafeteria style). You choose your sides and how much meat you want. I ordered the beef rib and it was huuuuge! One slice of beef brisket and half a cheese cheese link. Sides were green beans, mac and cheese and banana pudding for dessert (pudding was the only thing I wasn't pleased with). Man, the meat was so delicious and tender and  there was a lot of it. It's hard to imagine the other famous BBQ place tasting any better. I would definitely return here again. I think I'm starting to salivate thinking about the food.|1/9/2020 17:18
bZiIIUcpgxh8mpKMDhdqbA|Hopdoddy Burger Bar|1400 S Congress Ave, Ste A190|TX|Austin|78704|30.249649|-97.749907|4|4708|1|American (New), American (Traditional), Restaurants, Burgers|{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}|Dkj7qiZ9QrM8cIMoElAXWg|4SqIWGDRpkYEpCmWBAYIEQ|5|0|0|0|I am not from Austin but I'm really happy that I tried out this place. Hopdoddy is one of my new favorite burger spots. My cousin had recommended me to come here and I'm happy that I did. The burgers are amazing as well as their fries. Their chili cheese fries are a MUST TRY. Literally the best I've ever had. Their shake was also super bomb. The service was awesome. They recommended us all the best food. Definitely a place you have to try in Austin.|1/31/2020 20:04
25qkNxlePOqLuLNglVS40g|Mr. Sushi Lynn Valley|1250 Lynn Valley Road|BC|North Vancouver|V7J 2A3|49.336992|-123.039458|4|10|1|Restaurants, Japanese, Sushi Bars|{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-21:0', 'Saturday': '11:30-21:0', 'Sunday': '12:0-21:0'}|B3liPb_qsQk3IQ8ZGwan5Q|Hi89X7_c4i37tkbXAblCsg|4|0|0|0|Stopped in after a local soccer game for an early lunch. We were there at opening. The restaurant is clean. Simple. Quaint.Service is friendly.They seem well+staffed.We ordered a chicken teriyaki, beef teriyaki and 2 rolls. The Teriyaki meals came with a nice bowl of Miso soup. The rolls we're ok. I found my beef a little tough. The food arrived very fast, which tells us it was prepared ahead of time. Which may be a smart move if this place gets busy later.We'll be back|2/8/2020 20:07
Ln-8CbKGZGmF-GCqMoMcpA|bartaco|969 Marietta St NW|GA|Atlanta|30318|33.7787398|-84.409326|4|1254|1|Food, Tapas Bars, Restaurants, Mexican|{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}|HnEMDxpOA86rzEO2wCMBRQ|tCiaL-YXDXKz-JV15voAFg|2|0|0|0|We love BarTaco, but the service here was subpar. The bartender was friendly, but the food took entirely too long to arrive and the servers did not even seem to be in tune with the fact they we were sitting for a very loooong time with no food and no explanation. When we asked for our food, she said they were new in the kitchen... strange experience. Not what we expect from BarTaco.|2/10/2020 1:02
Y2cj0TQvfSdRU3H55CkEgA|Shake Shack|4400 Ashford Dunwoody Rd, Ste 3025|GA|Dunwoody|30346|33.923196|-84.339909|3.5|307|1|Bars, Wine Bars, Nightlife, Beer Bar, Hot Dogs, American (New), Food, Fast Food, Restaurants, Ice Cream & Frozen Yogurt, Burgers|{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '10:0-22:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}|6Epz5vnU0lm62n9MlXZNaQ|Y_TfSpUOQPS_C43DL-YU8g|1|0|0|0|It was awful. We waited 30 min to be told they are out of the chicken hot dog then wait another 10 min for a burned up hot dog. Only good thing was they refunded our entire check as they would have. We won't be back and I recommend you avoid it too|2/16/2020 20:32
KEh3efWSOIzd8BvuW-X4-g|Phoebe's Diner|533 W Oltorf St|TX|Austin|78704|30.2415242|-97.7592948|4.5|997|1|Breakfast & Brunch, Restaurants, Diners, American (Traditional)|{'Monday': '0:0-0:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}|pp2VxcHwUbLWa2qOv2ngWw|HUKcaI6KkpYYsEcLL9LJtA|5|0|0|0|Phoebe's diner is a small diner packed full of surprises. I was extremely pleased with the service, atmosphere, and food. My party (mom, sister, and I) ordered the baked egg, Phoebe's Benedict, and Fried Chicken Biscuit. All of which were extremely tasty. We were sure what to expect for the baked egg, a bit scared when we first saw it but it was EXTREMELY delicious. It was truly the hidden star dish. The Service here is phenomenal. After seeing that my mom didn't finish her dish (just because she doesn't eat much in the morning) our waiter refunded the entire thing. But she did enjoy it, so we compensated with a BIG tip. Overall, a super great experience. I can't wait to go back and try the Fried French Toast!|3/10/2020 23:47
YZs1gNSh_sN8JmN_nrpxeA|Terry Black's Barbecue|1003 Barton Springs Rd|TX|Austin|78704|30.25969157|-97.75480136|4.5|3555|1|Sandwiches, Barbeque, Southern, Restaurants, Salad|{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:0'}|MTuw2mx6nQHkwfdXjU-p3g|R6ZC7XXHdOFHnxUApTgYwA|4|0|0|0|I absolutelyy love the spicy sausage with jalapeño and cheese.  The brisket and pork ribs were also excellent.|1/25/2020 23:08
YZs1gNSh_sN8JmN_nrpxeA|Terry Black's Barbecue|1003 Barton Springs Rd|TX|Austin|78704|30.25969157|-97.75480136|4.5|3555|1|Sandwiches, Barbeque, Southern, Restaurants, Salad|{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:0'}|7nSqLy0KILgU7s7OhBwfHw|QgX5NCpUne-BB_8HDezqAg|5|0|0|0|This is the best BBQ I've ever had.  The brisket and the Beef rib was extremely tender and burnt in just the right way.  The green beans, mac and cheese and coleslaw were extremely good as well. My wife and I are at Salt Lick yesterday for our first Texas bbq and it was very good but this place is on a different level!|2/21/2020 0:30
HvqNINVvpCc7h3Gf8YnecA|Bella Italia Ristorante|13848 Tilden Rd, Ste 192|FL|Winter Garden|34787|28.504797|-81.588288|4.5|199|1|Wine Bars, Gluten-Free, Italian, Bars, Nightlife, Restaurants|{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}|eC0FgjK6UYDhCcWgXfrzIg|_uqIpl5tzucKuIlZZPBZRw|5|0|0|0|"We were at Winter Garden Village looking for a nearby restaurant that served Italian food and wasn't a chain.  Bella Italia popped up and had good reviews, so we decided to give it a try.  Upon arrival, we were immediately impressed.  It's really nicely decorated inside.   It looks a bit upscale, but it's a casual dining establishment.  They have outdoor seating which will be nice in the warmer months, too.  The service was fantastic throughout the meal, and every dish was delicious.  We started with wine and the complimentary bread, accompanied by an order of Calamari Fritti (fried calamari).  Everything so far was delicious and spot-on.  The salads came, too.  It was already a lot of food. LOL.  There is a great selection of traditional and non-traditional Italian dishes on the menu.  For my entree choice, I immediately drifted toward the Francese Chicken, or Chicken French as it is known in Western NY where I grew up and is very popular.  (History: the recipe came to NYC with the first wave of Italian-American immigrants and became known as ""Veal French."" Eventually, the recipe migrated to Rochester NY's large Italian-American community, where the chicken was substituted for the more expensive veal.)  It was very flavorful and tasted like some of the Chicken French I've had back home.  And, yes, I ate every last bit because I didn't want to take home any leftovers.  A month later, we were going out to eat with some friends for my birthday, and I suggested Bella Italia because I had a fantastic first experience there and my friends had never heard of the restaurant, even though it's a short drive from their house in Horizon West.   Again, it was an excellent choice and we had a great time with some amazing food.  This time, I opted for the Gnocchi Mediterraneo, another good choice.  The gnocchi tasted fresher; different from the ones I typically buy in stores.  The dish was very flavorful with all of the added ingredients that comprise a Mediterranean diet.  Although I love both entrees I've ordered, it'll probably take me awhile to circle back to them because there are so many different entrees I want to try on their extensive menu.  The prices are reasonable, too.  Not super cheap, but not super expensive.  You have to factor in that you get bread and salad included as well.  One of my friends tipped off our server that it was my birthday, and she brought me a complimentary cheesecake that was freaking amazing.  She also thankfully didn't make a big deal about it and sing because I hate being the center of attention like that.  It tasted different from regular cheesecake, and I wondered if it was ricotta cheesecake.  The texture was creamier.  Deliziosa!We'll definitely be back to Bella Italia again and again and again.  And now we've introduced it to new patrons who will hopefully return and spread the word as well."|2/25/2020 16:00
VPqWLp9kMiZEbctCebIZUA|Medina Cafe|780 Richards Street|BC|Vancouver|V6B 3A4|49.280443|-123.1170363|4|2302|1|Bars, Moroccan, Wine Bars, Breakfast & Brunch, Nightlife, Restaurants, Middle Eastern|{'Monday': '0:0-0:0', 'Tuesday': '9:0-15:0', 'Wednesday': '9:0-15:0', 'Thursday': '9:0-22:0', 'Friday': '9:0-22:0', 'Saturday': '9:0-22:0', 'Sunday': '9:0-15:0'}|QlKlRubbCMJ64jor6b8n4A|0IHXx759icfM3JvRUf-ssQ|5|0|0|1|You already know the waffles are a must order...that we ordered twice! Once to start the meal and one to finish :) We ordered 4 waffles total with syrup, fricassee (braised short rib), le complet (steak), with two mimosas. All the food was great. I was expecting more steak, but the flavors were great. We came in during Monday morning around 10am, luckily we were able to get parking right outside (metered) and the wait was only about 10 minutes. After we were seated, there was a large line out the door. Get here as early as possible!Will definitely be a must-go. If the line is too long, maybe I'll get some waffles to-go :)|1/27/2020 5:04
SnET6UQ6uDiKEdP15L4Zbw|Casa Maria|4327 S 1st St, Ste 102|TX|Austin|78745|30.22153|-97.772284|4|287|1|Food, Tex-Mex, Bakeries, Mexican, Restaurants|{'Monday': '6:0-20:30', 'Tuesday': '6:0-20:30', 'Wednesday': '6:0-20:30', 'Thursday': '6:0-20:30', 'Friday': '6:0-20:30', 'Saturday': '6:0-20:30', 'Sunday': '6:0-20:30'}|J7EKKc4w7s2P3-5ZnJfXpg|z-epAi8QPuUnLQWp56q3tw|5|0|0|0|Best breakfast tacos great salsa clean place friendly folks convenient location open late open earrly|2/2/2020 5:29
pKvT7mixZLS3bJoxzsVbPw|Virgils Gullah Kitchen & Bar|3721 Main St|GA|College Park|30337|33.6537153|-84.4498588|4|252|1|Soul Food, Cocktail Bars, Bars, Nightlife, Restaurants, Southern|{'Monday': '0:0-0:0', 'Tuesday': '12:0-23:0', 'Wednesday': '12:0-23:0', 'Thursday': '12:0-23:0', 'Friday': '12:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-0:0'}|oaT5kA8mN1S8TpQodoD7yA|ya9QZDzmoFSPHbL8sYpcIA|5|0|0|0|The food is very good but the DJ talked too much, let the song play!|2/16/2020 19:49
72PQGMhrEcIuWH-S44TprA|Myers & Chang|1145 Washington St|MA|Boston|2118|42.34381873|-71.06625027|4|1681|1|Nightlife, Restaurants, Asian Fusion, Vegetarian, Vegan, Bars, Taiwanese, Gluten-Free, Chinese, Cocktail Bars|{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0', 'Sunday': '16:0-21:0'}|v1ZjzlxYATtwn8GDgj55Ag|MqSYy8F_zyeku_T8Na58jg|3|1|0|0|Honestly kind of disappointed, considering all the popular reviews and hype. This may be more personal preference, but as someone who loves asian cuisine, the fusion flavors just weren't my favorite. I was hoping for some indication of the original flavors that the dishes were based on, but it was far from expectations. The decor was pretty cool, but man was the restaurant crowded and located in the middle of nowhere. The waitress kept bumping into my chair as she walked by, and after waiting 40 mins, we ended up sharing the table with six other strangers. The portion sizes were also smaller than I would have liked considering the price.|1/11/2020 22:33
H_RM2u1WWGU1HkKZrYq2Ow|Blue Star Donuts|1155 SW Morrison St, Ste 102|OR|Portland|97205|45.520717|-122.683874|4|4011|0|Coffee & Tea, Bakeries, Restaurants, Food, Donuts, Breakfast & Brunch|{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-20:0', 'Sunday': '7:0-20:0'}|Wmk09tBqWEXrRYwjr9pvMw|Po6g8g8-wmIYJtyRvFVYpw|3|0|0|0|Tried this place in Portland. Didn't really see what the big hype was. It's an overly sweet, cold donut. I've had better.|3/3/2020 2:20
QmkGDL-8zexdKV3Xcn8ZYg|OEB Breakfast Co.|1137 Marinaside Crescent|BC|Vancouver|V6Z 2Y3|49.2734565|-123.119265|4|371|1|Restaurants, Breakfast & Brunch|{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '8:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}|FeGsxOlpHtdrBPDE_tzt6Q|7teeK1QEfPRrnJqubnQB0w|3|0|0|0|Awesome place, foods amazing  The waitlist type of  reservation was helpful (you just have to time it with your planned time andd arRival otherwise  you still ended up waiting annd that's what happened to  usThe staff were friendly  and our server was nice although she often smile she was attentive to our needs. We got our  coffee refiLled on time   The coffee taste great. There are so many choices from the  menu . I endeD up getting the Gold digga with  halF potato and spinach (to take the guilt off) its was nice. You can have spinach or arugula to replace potato but who can resist potato cooked in duck fat-so I had to try and it was yummmmy! I just find the Berkshire roast pork was a bit salty and the St. Cyrille curd was not melted so there was a bit of chunks in it. I kinda missing the brown butter hollandaise sauce. The truffle was mild and didn't overwhelm the overall dish. Overall the dish was good. My boyfriend had the  The wilD BOar spalla-  he liked it but it could be better if the meat is slightly thicker. The mEat was very thinly slicEd, just can't  appreciate the taste of the wild boar. We also tried the French Toast Trifle-The briochE was a little bit soggy (probably dipped in bAtter for long) missing the pistachios. The meyer lemon was sLighltyy missed in taste-it's missing the tartness thAt will help compliment the dish as a whole. The torched palvova didnt complimenT the plate. Pavlova supposed to be crunchy in the outside and soft mallowy in the center. It could be better if they used a merigue and tOrChed it  or no pavlova at all. The platee will stilL look great with just a whipping cream in top drizzeld with lemoN cuRd sauce.(just a thought )But the whole experIence was great. Needed to come bacK to try other food on the menu|2/2/2020 18:43
BtxzDV1dZ-1hAjN5eUsKrg|Top Burmese|413 NW 21st Ave|OR|Portland|97209|45.5258365|-122.6946979|4.5|193|1|Comfort Food, Restaurants, Tapas/Small Plates, Salad, Vegan, Food, Food Delivery Services, Caterers, Event Planning & Services, Burmese, Indian, Asian Fusion|{'Monday': '16:0-19:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0', 'Sunday': '17:0-21:0'}|QdmLTUzrRITMymbvUpXlhQ|xZt79XNXzb-rOxBtS5p_Yw|5|0|0|0|Delicious flavorful and hearty food. Always top notch quality at affordable prices. They recently moved into this bigger space on 21st street and are one of the great community restaurants for the area|3/21/2020 20:17
